date,source,headline,query,frost_news,harvest_news,price_news,support_price,production_cut,production_up,export_news,bearish_prod,bullish_prod,bearish_price,bullish_price
2026-05-07 07:21:58,Uzmanpara,Ticaret borsalarında 298 bin tonu aşkın fındık işlem gördü - Uzmanpara,fındık,0,0,0,0,0,0,0,,,,
2026-05-07 07:13:00,Habertürk,Düzce'den AB ülkelerine 4 bin 452 ton fındık ihraç edildi - Habertürk,fındık,0,0,0,0,0,0,0,,,,
2026-05-07 07:40:00,Yeşilgiresun Gazetesi,Fındık Fiyatında Çift Haneli Düşüş! - Yeşilgiresun Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-06 10:40:00,Giresun Öncü Gazetesi,Fındık fiyatlarının ayarı bozuldu - Giresun Öncü Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-07 06:05:00,Medyabar,Fındık fiyatları ne kadar? 7 Mayıs 2026 güncel fındık fiyatı - Medyabar,fındık,0,0,1,0,0,0,0,,,,
2026-05-06 12:44:28,Giresun İleri Gazetesi,Giresun'da Fındık Fiyatları Tepetaklak! - Giresun İleri Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-07 14:41:52,Son Dakika,Düzce'den AB'ye Fındık İhracatı - Son Dakika,fındık,0,0,0,0,0,0,0,,,,
2026-05-04 14:47:00,Dünya Gazetesi,Trabzon’dan 4 ayda 352 milyon dolarlık fındık ihracatı - Dünya Gazetesi,fındık,0,0,0,0,0,0,1,,,,
2026-05-05 07:57:43,Odatv,Fındıkta kayıp büyüyor: ihracat çakıldı - Son Dakika Ekonomi Haberleri - Odatv,fındık,0,0,0,0,0,0,1,,,,
2026-05-04 12:08:00,Ekonomim,"UFK, fındıkta yeni destekleme mimarisini Ankara’ya taşıdı - Ekonomim",fındık,0,0,0,0,0,0,0,,,,
2026-05-07 06:47:00,Bizim Sakarya Gazetesi,7 Mayıs 2026 Fındık Fiyatları: Sakarya’da Fındık Bugün Kaç TL? - Bizim Sakarya Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-07 07:03:00,Çağdaş Kocaeli Gazetesi,Kocaeli fındık fiyatı 7 Mayıs 2026: Fındıkta üç kalite 210 TL’de eşitlendi - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-07 12:11:27,Giresun İleri Gazetesi,Giresun'da fındık fiyatları bugün ne kadar? - Giresun İleri Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-05 06:59:00,Bugün Kocaeli Gazetesi,5 MAYIS 2026 GÜNCEL FINDIK FİYATLARI AÇIKLANDI - Bugün Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-07 07:30:53,orducu.com,İşte Ordu'da 7 Mayıs Perşembe Fındık Fiyatı! - orducu.com,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-06 06:30:00,Sakarya Yenigün Gazetesi,Sakarya’da fındık fiyatları - Sakarya Yenigün Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-07 13:07:00,Düzce Damla Gazetesi,Yeni fiyatlar piyasayı karıştırdı! Fındık alarm verdi! - Düzce Damla Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-07 06:48:00,Çağdaş Kocaeli Gazetesi,Sakarya fındık fiyatı 7 Mayıs 2026: Net fiyat 165 TL oldu! Bahçe yevmiyesi 6 bin TL’ye çıktı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-04 06:33:00,Bugün Kocaeli Gazetesi,4 MAYIS 2026 FINDIK FİYATLARI AÇIKLANDI! KOCAELİ’DE FINDIK NE KADAR OLDU? - Bugün Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-07 21:03:21,orducu.com,Fındıkta Akılalmaz Uçurum: Tek Kaybeden Üretici - orducu.com,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-04 11:05:46,Anadolu Ajansı,Fındık üreticisinin zirai don korkusu - Anadolu Ajansı,fındık don,1,0,0,0,0,0,0,,,,
2026-05-07 06:00:00,Ünye Kent Gazetesi,"""Fındık çuvala girmeden risk bitmez"" - Ünye Kent Gazetesi",fındık don,0,0,0,0,0,0,0,,,,
2026-05-03 07:53:00,orducu.com,İşte Ordu'da 3 Mayıs Pazar Fındık Fiyatı! - orducu.com,fındık don,0,0,1,0,0,0,0,,,,
2026-04-21 07:00:00,Fatsa Gazetesi,ZİRAİ DON FATSA’DA FINDIK BAHÇELERİNİ VURDU - Fatsa Gazetesi,fındık don,1,0,0,0,0,0,0,,,,
2026-04-10 07:00:00,Giresun Öncü Gazetesi,Fındık fiyatlarındaki düşüş normal değil! - Giresun Öncü Gazetesi,fındık don,0,0,1,0,0,0,0,,,,
2026-03-02 08:00:00,Rizedeyiz,Fındık Üreticileri Alarmda: Zirai Don Riski Devam Ediyor - Rizedeyiz,fındık don,1,0,0,0,0,0,0,,,,
2026-03-02 08:00:00,Yeşilgiresun Gazetesi,"Fındıkta ""Kritik Eşik"" Uyarısı! 18 Nisan’a Kadar Tehlike Var! - Yeşilgiresun Gazetesi",fındık don,0,0,0,0,0,0,0,,,,
2026-04-09 07:00:00,Haberler,"Giresun'da fındıkta don riski yok, üreticiyi kokarca korkutuyor - Haberler",fındık don,1,0,0,0,0,0,0,,,,
2026-04-10 07:00:00,Saray Medya,"Giresun'da fındıkta don riski yok, kokarca tehdidi artıyor - Saray Medya",fındık don,1,0,0,0,0,0,0,,,,
2026-04-28 07:32:08,Düzce Gazete Efsane,"DP Merkez İlçe Başkanı Yusuf Kısa’dan Fındık Uyarısı: ""Üretici Hem Ekonomik Hem Doğal Risklerin Kıskacında"" - Düzce Gazete Efsane",fındık don,0,0,0,0,0,0,0,,,,
2026-05-02 05:00:00,Yeşilgiresun Gazetesi,Giresun'da Üreticilere Hasat File Desteği - Yeşilgiresun Gazetesi,fındık hasat,0,1,0,0,0,0,0,,,,
2026-04-20 07:00:00,Anadolu Ajansı,Orta ve Doğu Karadenizli üreticiler fındıkta iyi verim için sahada - Anadolu Ajansı,fındık hasat,0,0,0,0,0,0,0,,,,
2025-08-06 07:00:00,İletişim Başkanlığı,Güce’de Fındık Hasat Festivali düzenlendi (Giresun) - İletişim Başkanlığı,fındık hasat,0,1,0,0,0,0,0,,,,
2026-05-01 07:47:03,Giresun İleri Gazetesi,Giresunlu Üreticiye Yeni Fırsat: Hasat Filesine Hibe Desteği! - Giresun İleri Gazetesi,fındık hasat,0,1,0,0,0,0,0,,,,
2025-08-27 07:00:00,Ordu İl Tarım ve Orman Müdürlüğü,ORDU’DA FINDIK HASADINDA FİLE SİSTEMİ YAYGINLAŞIYOR - Ordu İl Tarım ve Orman Müdürlüğü,fındık hasat,0,0,0,0,0,0,0,,,,
2025-08-07 07:00:00,Bigpara,Fındıkta hasat zamanı - Bigpara,fındık hasat,0,1,0,0,0,0,0,,,,
2025-07-29 07:00:00,Ekonomim,Ordu'da fındık hasat tarihleri açıklandı - Ekonomim,fındık hasat,0,1,0,0,0,0,0,,,,
2025-07-31 07:00:00,Analiz Gazetesi,Düzce'de Fındık Hasadı 9 Ağustos'ta Başlıyor - Analiz Gazetesi,fındık hasat,0,0,0,0,0,0,0,,,,
2025-08-09 07:00:00,DHA | Demirören Haber Ajansı,Samsun’da fındık hasadı 9 Ağustos’ta başlıyor - DHA | Demirören Haber Ajansı,fındık hasat,0,0,0,0,0,0,0,,,,
2025-07-28 07:00:00,61SAAT,Trabzon'da fındık hasat tarihleri belli oldu - 61SAAT,fındık hasat,0,1,0,0,0,0,0,,,,
2026-05-07 06:38:00,Çağdaş Kocaeli Gazetesi,Ordu fındık fiyatı 7 Mayıs 2026: Serbest piyasa ve Fiskobirlik listesi... Fatsa’dan ihracat çıkışı geldi - Çağdaş Kocaeli Gazetesi,fiskobirlik,0,0,1,0,0,0,1,,,,
2025-11-09 08:00:00,birgun.net,Fındığın kalkanını kim kaldırdı? Fiskobirlik’ten Ferrero tekeline neoliberalizmin mirası - birgun.net,fiskobirlik,0,0,0,0,0,0,0,,,,
2026-01-15 08:00:00,ankahaber.net,"CHP Giresun İl Başkanı Şenyürek'ten FİSKOBİRLİK Başkanı Bayraktar'a ""görevi bırak"" çağrısı - ankahaber.net",fiskobirlik,0,0,0,0,0,0,0,,,,
2025-08-15 07:00:00,Anadolu Ajansı,"FİSKOBİRLİK, 2020 ürünü fındık alımına başladı - Anadolu Ajansı",fiskobirlik,0,1,0,0,0,0,0,,,,
2026-01-17 08:00:00,61SAAT,Fiskobirlik olağan mali genel kurulu Giresun’da yapıldı - 61SAAT,fiskobirlik,0,0,0,0,0,0,0,,,,
2025-09-10 07:00:00,Yeşilgiresun Gazetesi,FİSKOBİRLİK Fındık Alım Fiyatını Artırdı: Serbest Piyasada da Fındık 300₺ Oldu - Yeşilgiresun Gazetesi,fiskobirlik,0,0,1,0,0,0,0,,,,
2025-09-06 07:00:00,Yeşilgiresun Gazetesi,"Fındık Fiyatı Serbest Piyasa'da Durdu, FİSKOBİRLİK Fiyat Farkını 15 Liraya Çıkardı - Yeşilgiresun Gazetesi",fiskobirlik,0,0,1,0,0,0,0,,,,
2026-01-19 08:00:00,Yeşilgiresun Gazetesi,FİSKOBİRLİK Mali Genel Kurul Yaptı; Fındık Fiyatı Düştü! - Yeşilgiresun Gazetesi,fiskobirlik,0,0,1,0,0,0,0,,,,
2025-11-25 08:00:00,Yeşilgiresun Gazetesi,"FİSKOBİRLİK, Fındık Alım Fiyatını Güncelledi - Yeşilgiresun Gazetesi",fiskobirlik,0,0,1,0,0,0,0,,,,
2026-03-07 08:00:00,Ekonomim,2026-2027 tahmini fındık rekoltesi açıklandı - Ekonomim,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-10 07:00:00,Ekonomi Gazetesi,Fındıkta yeni sezonun ilk tahmini 829 bin ton - Ekonomi Gazetesi,findik rekolte,0,0,0,0,0,0,0,,,,
2025-08-06 07:00:00,Anadolu Ajansı,Fındık rekoltesinin bu yıl 453 bin ton olması bekleniyor - Anadolu Ajansı,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-19 07:00:00,61SAAT,"Fıkralık olay! Fındık dalları kar altındayken, rekolte açıkladılar... - 61SAAT",findik rekolte,0,1,0,0,0,0,0,,,,
2026-02-10 08:00:00,Yeşilgiresun Gazetesi,TÜRKİYE FINDIK REKOLTESI VE FİYATI TAHMİNİ REKOLTEYE GÖRE BELİRLENEMEZ - Yeşilgiresun Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-15 07:00:00,Giresun Öncü Gazetesi,Fındık ihracatçılarına rekolte tepkileri sürüyor - Giresun Öncü Gazetesi,findik rekolte,0,1,0,0,0,0,1,,,,
2025-07-30 07:00:00,Giresun İleri Gazetesi,2025 Fındık Rekoltesi Kafa Karıştırdı: Hangi Rakam Doğru? - Giresun İleri Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2026-04-09 07:00:00,Son Dakika,Giresun'da Fındık Rekoltesi Umut Veriyor - Son Dakika,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-14 07:00:00,ankahaber.net,"Ayvacık Ziraat Odası'ndan ""rekoltede manipülasyon"" iddiası: ""Kar varken nasıl hesap yaptınız?"" - ankahaber.net",findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-16 07:00:00,Yeniçağ Gazetesi,Kar altındaki dallardan fındık rekoltesi açıklayanlara tepki: Bu üreticiye büyük bir operasyondur - Yeniçağ Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2025-10-31 07:00:00,Gazete Oksijen,"Financial Times: Türkiye'deki fındık üreticileri ve Nutella karşı karşıya geldi, alımlar durdu - Gazete Oksijen",turkey hazelnut,0,0,0,0,0,0,0,,,,
2025-11-03 08:00:00,Medyascope,Nutella krizi: Ferrero Türkiye’den fındık alımını durdurdu - Medyascope,turkey hazelnut,0,0,0,0,0,0,0,,,,
2025-12-31 08:00:00,Anadolu Ajansı,"Türkiye has completed feasibility, design work for space port in Somalia: Minister - Anadolu Ajansı",turkey hazelnut,0,0,0,0,0,0,0,,,,
2017-03-28 07:00:00,Giresun Ticaret ve Sanayi Odası,Visit From the Sister City Alba Delegation - Giresun Ticaret ve Sanayi Odası,turkey hazelnut,0,0,0,0,0,0,0,,,,
2025-02-19 08:00:00,TradingView,BALSU Stock Price and Chart — BIST:BALSU - TradingView,turkey hazelnut,0,0,1,0,0,0,0,,,,
2019-07-03 07:00:00,Anadolu Ajansı,"Samsun's Ayvacik district namely ""Hidden Paradise"" - Anadolu Ajansı",turkey hazelnut,0,0,0,0,0,0,0,,,,
2024-02-06 08:00:00,Nature,Effects of composts obtained from hazelnut wastes on the cultivation of pepper ( Capsicum annuum ) seedlings - Nature,turkey hazelnut,0,0,0,0,0,0,0,,,,
,Haberler.com,Haberler.com,fındık,0,0,0,0,0,0,0,,,,
2026-05-07 08:14:18,Ekonomi Gazetesi,"8 ayda 298,2 bin ton fındık işlem gördü - Ekonomi Gazetesi",fındık,0,0,0,0,0,0,0,,,,
2026-04-23 21:00:00,Ekonomim,"Fındıkta fiyatlar TMO’nun altına düştü, denge bozuldu - Ekonomim",fındık,0,0,1,0,0,0,0,,,,
2026-04-21 07:57:10,Doviz.com,Fındık ihracatındaki düşüş 1980'li yıllara döndü - Doviz.com,fındık,0,0,0,0,0,0,1,,,,
2026-05-07 08:31:42,Ekonomi Dünya,8 Ayda 298 Bin Ton Fındık Ticaret Borsalarında İşlem Gördü - Ekonomi Dünya,fındık,0,0,0,0,0,0,0,,,,
2026-05-04 13:41:06,Anadolu Ajansı,"Türkiye, fındık ihracatından 8 ayda 1 milyar 776 milyon doları aşkın gelir sağladı - Anadolu Ajansı",fındık,0,0,0,0,0,0,1,,,,
2026-05-07 07:10:00,Çağdaş Kocaeli Gazetesi,"Fındıkta beklenen yükseliş gelmedi! İl il fındık fiyatları 7 Mayıs 2026: Giresun, Ordu, Sakarya listesi - Çağdaş Kocaeli Gazetesi",fındık,0,0,1,0,0,0,0,,,,
2026-05-07 10:18:06,Ünye Kent Gazetesi,BM’de Türkiye’yi Durak Fındık temsil etti - Ünye Kent Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-07 07:20:24,Sözcü Gazetesi,Fındık piyasasında 8 ayda 298 bin tonu aşkın fındık işlem gördü - Sözcü Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-07 20:01:34,Habername.com,"Samsun'da kamyonet fındık bahçesine devrildi: 1 ölü, 2 yaralı - Habername.com",fındık,0,0,0,0,0,0,0,,,,
2026-05-07 08:40:12,Giresun İleri Gazetesi,Fındık Satışında Rakamlar Açıklandı: Giresun Listenin Zirvesinde! - Giresun İleri Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-05 06:07:00,Çağdaş Kocaeli Gazetesi,Giresun fındık fiyatları - 4 Mayıs 2026 Pazartesi serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-04-20 07:00:00,Yeşilgiresun Gazetesi,Karadeniz Fındık İçin Bahçede! - Yeşilgiresun Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-03 06:20:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatları bugün kaç TL? 3 Mayıs 2026 Pazar serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-04-10 07:00:00,Yeşilgiresun Gazetesi,Fındık Üreticisi Yeni Sezondan Endişeli - Yeşilgiresun Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-07 06:14:00,Çağdaş Kocaeli Gazetesi,Giresun fındık fiyatı 7 Mayıs 2026: 50 randıman kaç TL? Bahçeler için alarm verildi - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-07 07:17:57,Yeniçağ Gazetesi,Fındık piyasasında hareketlilik: 8 ayda 298 bin tonu aşkın işlem - Yeniçağ Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-04-17 07:00:00,Anadolu Ajansı,Giresun ve Ordu'daki kadın çalışanlar en çok fındık ihracatına katkı sağladı - Anadolu Ajansı,fındık,0,0,0,0,0,0,1,,,,
2026-05-06 08:43:00,Çağdaş Kocaeli Gazetesi,Sakarya fındık fiyatı 6 Mayıs 2026: Serbest piyasada kabuklu fındık fiyatları - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-07 07:15:41,Haberler,Ticaret borsalarında 8 ayda 298 bin tonu aşkın fındık işlem gördü - Haberler,fındık,0,0,0,0,0,0,0,,,,
2026-05-07 11:35:28,orducu.com,8 Ayda Satılan Fındık Miktarı 300 Bin Tonda Kaldı! - orducu.com,fındık,0,0,0,0,0,0,0,,,,
2026-05-06 09:05:00,Çağdaş Kocaeli Gazetesi,Fındıkta kar alarmı fiyatı yükseltmedi: İl il 6 Mayıs 2026 fındık fiyatları - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-04 12:05:41,Giresun İleri Gazetesi,Giresun'da fındık fiyatları haftaya nasıl başladı? - Giresun İleri Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-06 08:59:00,Çağdaş Kocaeli Gazetesi,Kocaeli fındık fiyatı 6 Mayıs 2026: Serbest piyasa güncel fındık fiyatları kaç TL? - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-04 11:51:00,61SAAT,Fındık ihracatında şok! Fiyatların neden düştüğü belli oldu - 61SAAT,fındık,0,0,1,0,0,0,1,,,,
2026-05-05 06:03:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı bugün ne kadar oldu? 5 Mayıs 2026 Salı serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-06 08:18:00,Çağdaş Kocaeli Gazetesi,Ordu fındık fiyatı 6 Mayıs 2026: 50 randıman kaç TL? - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-04-08 07:00:00,Dünya Gazetesi,Uzmanlar uyardı: Fındık üretiminde iki tehlike kapıda - Dünya Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-06 07:11:00,Bizim Sakarya Gazetesi,Sakarya'da Fındık Fiyatları Sabit: 6 Mayıs Güncel Fiyatlar - Bizim Sakarya Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-06 08:07:00,Çağdaş Kocaeli Gazetesi,Giresun fındık fiyatları 6 Mayıs 2026: Serbest piyasada 50 randıman fındık fiyatı ne kadar? - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-07 07:13:00,mersinhaber.com,Düzce'den Avrupa Birliği Ülkelerine 4 Bin 452 Ton Fındık İhraç Edildi - mersinhaber.com,fındık,0,0,0,0,0,0,0,,,,
2026-05-07 07:13:14,İhlas Haber Ajansı,Düzce’den AB ülkelerine 4 bin 452 ton fındık ihraç edildi İhlas Haber Ajansı - İhlas Haber Ajansı,fındık,0,0,0,0,0,0,0,,,,
2026-05-04 14:53:53,Investing.com Türkiye,"Fındık ihracatında sekiz aylık dönemde 1,7 milyar dolarlık gelir sağlandı - Investing.com Türkiye",fındık,0,0,0,0,0,0,1,,,,
2026-05-05 07:00:00,Yeşilgiresun Gazetesi,"Türkiye, Fındık İhracatından 8 Ayda Ne Kadar Gelir Sağladı? - Yeşilgiresun Gazetesi",fındık,0,0,0,0,0,0,0,,,,
2026-05-04 06:03:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı son durum! 4 Mayıs 2026 Pazartesi serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-04 14:49:38,Ekonomi Dünya,"Türkiye, fındık ihracatından 8 ayda 1 milyar 776 milyon doları aşkın gelir sağladı - Ekonomi Dünya",fındık,0,0,0,0,0,0,1,,,,
2026-04-17 07:00:00,61SAAT,Türk fındığına rakip oldu… Şili’de fındık fabrikası kurdu - 61SAAT,fındık,0,0,0,0,0,0,0,,,,
2026-05-05 22:15:00,Giresun Öncü Gazetesi,Giresun’da bahçelerde fındık kurdu tehlikesi - Giresun Öncü Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-04 09:58:39,Giresun İleri Gazetesi,Giresun'da Fındık Üreticisine Kritik Uyarı: Takvim Açıklandı! - Giresun İleri Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-04 13:27:07,Ünye Kent Gazetesi,Ünye'de fındık bahçelerinde bahar mesaisi başladı - Ünye Kent Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-04 15:53:33,ekotürk,"Türkiye fındıkta liderliğini koruyor: Fındık ihracatında 8 ayda 1,7 milyar dolar gelir - ekotürk",fındık,0,0,0,0,0,0,1,,,,
2026-05-05 07:14:00,Bizim Sakarya Gazetesi,Sakarya'da Fındık Fiyatları İstikrarını Koruyor: Net 165 TL - Bizim Sakarya Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-04-19 07:00:00,Sözcü Gazetesi,Türkiye'de fındığı bitiren AKP'nin kurucusu 70 bin ağaç ile fındık imparatorluğu kurmak için o ülkeye kadar gitti - Sözcü Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-04 11:28:37,Giresun İleri Gazetesi,"Giresun Ziraat Odası Başkanı Nurittin Karan: ""Fındık Bahçeden Uzaklaşıyor"" - Giresun İleri Gazetesi",fındık,0,0,0,0,0,0,0,,,,
2026-05-04 12:19:00,NetGaste,Sakarya’da fındık sezonu hazırlıkları masaya yatırıldı - NetGaste,fındık,0,0,0,0,0,0,0,,,,
2026-04-16 07:00:00,Anadolu Ajansı,Doğu Karadeniz'den yılın ilk çeyreğinde 379 milyon dolarlık fındık ihracatı - Anadolu Ajansı,fındık,0,0,0,0,0,0,1,,,,
2026-05-04 07:16:00,Bizim Sakarya Gazetesi,Sakarya'da Fındık Haftaya Nasıl Başladı? İşte 4 Mayıs Güncel Fiyatlar - Bizim Sakarya Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-04 13:57:47,CNN Türk,"Türkiyenin fındık geliri 8 ayda 1,77 milyar doları geçti - Son Dakika Ekonomi Haberleri - CNN Türk",fındık,0,0,0,0,0,0,0,,,,
2026-05-05 06:07:00,Çağdaş Kocaeli Gazetesi,Kocaeli fındık fiyatları - 5 Mayıs 2026 Salı serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık,0,0,1,0,0,0,0,,,,
2026-05-03 16:54:00,Giresun Öncü Gazetesi,Fındık zirve beklerken dip yaptı - Giresun Öncü Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-05 06:32:00,Sakarya Yenigün Gazetesi,Fındık Fiyatları 5 Mayıs 2026: Sakarya’da Güncel Rakamlar - Sakarya Yenigün Gazetesi,fındık,0,0,1,0,0,0,0,,,,
