date,source,headline,query,frost_news,harvest_news,price_news,support_price,production_cut,production_up,export_news,bearish_prod,bullish_prod,bearish_price,bullish_price
2026-01-26 08:00:00,Düzce Damla Gazetesi,Fiskobirlik fiyatı geriye çekti! Fındıkta sert düşüş! - Düzce Damla Gazetesi,fiskobirlik,0,0,1,1,0,0,0,,,,
2026-01-09 08:00:00,Yeşilgiresun Gazetesi,FİSKOBİRLİK Arazisinin Planında Değişiklik Yapıldı: Revizyon İmar Planı Meclisten Geçti - Yeşilgiresun Gazetesi,fiskobirlik,0,0,0,0,0,0,0,,,,
2025-10-14 07:00:00,Fatsa Gazetesi,FİSKOBİRLİK FİYATLARI YENİDEN YÜKSELTTİ - Fatsa Gazetesi,fiskobirlik,0,0,0,0,0,0,0,,,,
2025-08-05 07:00:00,ekotürk,FİSKOBİRLİK fındık alımına 11 Ağustos’ta başlıyor - ekotürk,fiskobirlik,0,0,0,0,0,0,0,,,,
2026-02-16 08:00:00,yildizhaber.com.tr,Bulancak’ta FİSKOBİRLİK “Fisko Market” Yenilendi! Yeni Konseptle 17 Şubat’ta Açılıyor - yildizhaber.com.tr,fiskobirlik,0,0,0,0,0,0,0,,,,
2025-05-26 07:00:00,Nefes Gazetesi,Fiskobirlik borç batağına saplandı - Nefes Gazetesi,fiskobirlik,0,0,0,0,0,0,0,,,,
2025-12-23 08:00:00,Ünye Kent Gazetesi,Fiskobirlik’ten 50 randıman fındık 265 TL - Ünye Kent Gazetesi,fiskobirlik,0,0,0,0,0,0,0,,,,
2025-05-27 07:00:00,Yeşilgiresun Gazetesi,FİSKOBİRLİK Fındık Fiyatını Artırdı - Yeşilgiresun Gazetesi,fiskobirlik,0,0,1,0,0,0,0,,,,
2025-08-04 07:00:00,Dünya Gazetesi,FİSKOBİRLİK fındık alımına 11 Ağustos'ta başlayacak - Dünya Gazetesi,fiskobirlik,0,0,0,0,0,0,0,,,,
2026-03-13 07:00:00,Medya Detay,Neşat SAZOĞLU: Fındık rekoltesi tahminine kimse inanmıyor! - Medya Detay,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-11 07:00:00,Samsun Canlı Haber,Samsun'da fındık rekoltesi için şok iddia: “Bu rakam gerçeği yansıtmıyor!” - Samsun Canlı Haber,findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-23 07:00:00,Milliyet,Trabzon fındık rekolte çalışması tamamlandı - Son Haberler - Milliyet,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-22 07:00:00,Yeşilgiresun Gazetesi,‘Yaprak Açmamış’ Fındık Düşüyor! 829 Bin Tonluk Tahmin Gerçek Dışı - Yeşilgiresun Gazetesi,findik rekolte,0,0,0,0,0,0,0,,,,
2025-07-19 07:00:00,Yeşilgiresun Gazetesi,Fındıkta Rekolte Dibe Vurdu! - Yeşilgiresun Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-09 07:00:00,Yeşilgiresun Gazetesi,Fındıkta İlk Rekolte Tahmini İhracatçı Birliklerinden Geldi - Yeşilgiresun Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-11 07:00:00,Yeşilgiresun Gazetesi,"""Bu Bir Rekolte Tahmini Değil, Fiyat Düşürme Oyunudur!"" - Yeşilgiresun Gazetesi",findik rekolte,0,1,1,0,0,0,0,,,,
2025-07-23 07:00:00,Karasu Haberleri,Fındık rekolte tahminleri ve yevmiye fiyatları açıklandı - Karasu Haberleri,findik rekolte,0,1,1,0,0,0,0,,,,
2025-11-05 08:00:00,soL Haber,Ferrero'nun fındık restinin perde arkası: 'Şili’ye doğru giderken bu işbirlikçilerini de yanlarına alsınlar' - soL Haber,findik rekolte,0,0,0,0,0,0,0,,,,
2025-12-08 08:00:00,Evrensel.net,EMEP'ten fındık açıklaması: Gıda şirketleri kazanırken üretici yine mağdur edildi - Evrensel.net,findik rekolte,0,0,0,0,0,0,0,,,,
2025-07-18 07:00:00,Sakarya Yenigün Gazetesi,2025 yılı fındık rekolte tahmini çalışmaları tamamlandı - Sakarya Yenigün Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2026-01-08 08:00:00,Dünya Gazetesi,Fındık ihracatındaki yüzde 50'lik düşüş rekolte kaybından kaynaklanıyor - Dünya Gazetesi,findik rekolte,0,1,0,0,0,0,1,,,,
2026-03-31 07:00:00,İhlas Haber Ajansı,Düşmeye devam eden fındık fiyatını yeni sezon rekoltesi belirleyecek - İhlas Haber Ajansı,findik rekolte,0,1,1,0,0,0,0,,,,
2025-11-07 08:00:00,Bigpara,Ferrero’ya ‘rekolte’ istisnası - Bigpara,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-08 08:00:00,Kocaeli TV,Fındıkta Mart Hareketliliği: Türkiye’nin Fındık Rekoltesi Ne Kadar Olacak? - Kocaeli TV,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-16 07:00:00,Yeşilgiresun Gazetesi,"""Fındıkta Rekolte Tartışması Algı Operasyonudur!"" - Yeşilgiresun Gazetesi",findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-12 07:00:00,Ünye Kent Gazetesi,"Naci Şanlıtürk'ten ""rekolte oyunu"" tepkisi! - Ünye Kent Gazetesi",findik rekolte,0,1,0,0,0,0,0,,,,
2025-10-26 07:00:00,Odatv,Fındıkta dev kayıp; 250 bin ton rekolte tehlikede - Odatv,findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-18 07:00:00,ekotürk,2025 fındık üretimi için kötü haber: Rekolte sert düşecek - ekotürk,findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-21 07:00:00,Dünya Gazetesi,Türkiye’nin fındık rekoltesi alarm veriyor! Yüzde 50'ye varan kayıp yaşanabilir - Dünya Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2025-08-29 07:00:00,Ekonomim,Gerçek rekolte fındık çuvala girince çıkacak - Ekonomim,findik rekolte,0,1,0,0,0,0,0,,,,
2026-01-15 08:00:00,NetGaste,"Sakarya’da 2025 Fındık Sezonu Alarmı: Rekolte, Pazar ve İhracatta Sert Düşüş - NetGaste",findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-22 07:00:00,Yeşilgiresun Gazetesi,Ordu'da Yapılan Fındık Rekoltesi Sonucu Açıklandı: Oran %70 - Yeşilgiresun Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2026-01-15 08:00:00,Medya Detay,Başkan Genç 2025 yılı fındık sezonunu değerlendirdi - Medya Detay,findik rekolte,0,0,0,0,0,0,0,,,,
2025-07-29 07:00:00,Milliyet,Üretici yeni sezonda 400 bin ton fındık bekliyor! Fiyat 250 TL olur mu? - Milliyet,findik rekolte,0,0,1,0,0,0,0,,,,
2025-07-22 07:00:00,webagron,Ordu’da Fındık Rekoltesi Yüzde 70 Azaldı - webagron,findik rekolte,0,1,0,0,0,0,0,,,,
2025-10-15 07:00:00,Milliyet,Fındıkta rekolte artıracak çalışma - Milliyet,findik rekolte,0,1,0,0,0,1,0,,,,
2025-07-18 07:00:00,ekovitrin.com,Samsun’un 2025 Fındık Rekoltesi Açıklandı: Çarşamba Yine Zirvede - ekovitrin.com,findik rekolte,0,1,0,0,0,0,0,,,,
2026-01-08 08:00:00,Saray Medya,Fındık ihracatındaki düşüş rekolte kaybı ile açıklanıyor - Saray Medya,findik rekolte,0,1,0,0,0,0,1,,,,
2025-07-18 07:00:00,Giresun İleri Gazetesi,Samsun'da fındık rekoltesi tahmini belli oldu - Giresun İleri Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2026-03-12 07:00:00,orducu.com,Torun’dan Rekolte Tepkisi: Kar Kalkmadan Fındık Sayımı Olmaz - orducu.com,findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-01 07:00:00,Yeni Şafak,Ordu haberleri: Tahmini fındık rekoltesi tespit çalışmaları başladı - Yeni Şafak,findik rekolte,0,1,0,0,0,0,0,,,,
2025-09-04 07:00:00,ekovitrin.com,Rekolte düşüklüğü fındık fiyatlarını yükseltti - ekovitrin.com,findik rekolte,0,1,1,0,1,0,0,,,,
2026-03-12 07:00:00,orducu.com,Başkan Aydın'dan Tepki: Daldaki Fındığı Kaça Sattınız? - orducu.com,findik rekolte,0,0,0,0,0,0,0,,,,
2026-03-11 07:00:00,orducu.com,"Akça'dan Sert Tepki: Yine Aynı Senaryo, Yine Aynı Oyun - orducu.com",findik rekolte,0,0,0,0,0,0,0,,,,
2025-08-10 07:00:00,webagron,"Fındıkta Rekolte Düşük, Alım Fiyatı Tartışmalı - webagron",findik rekolte,0,1,1,0,1,0,0,,,,
2025-07-29 07:00:00,Karadeniz'de Sonnokta Gazetesi,"Trabzon'da Fındık Rekoltesi Tartışması Büyüyor: ""Komisyonu Yok Sayanlara Haddini Bildirilmeli"" - Karadeniz'de Sonnokta Gazetesi",findik rekolte,0,1,0,0,0,0,0,,,,
2025-08-05 07:00:00,Sakarya Yenigün Gazetesi,Sakarya Güncel Fındık Fiyatları 5 Ağustos 2025: Fındık Kaç TL? Yeni Sezon Tahmini ve Rekolte Açıklandı - Sakarya Yenigün Gazetesi,findik rekolte,0,1,1,0,0,0,0,,,,
2025-07-29 07:00:00,Yeni Şafak,Ordu'da geçen yıl 202 bin ton olan fındık rekoltesi 64 bin tona düştü: 'Erken hasat kaliteyi ve randımanı d... - Yeni Şafak,findik rekolte,0,1,0,0,0,0,0,,,,
2025-09-23 07:00:00,61SAAT,Fındık fiyatı rekor üstüne rekor kırıyor.. 400 TL'yi geçer mi? - 61SAAT,findik rekolte,0,0,1,0,0,0,0,,,,
2025-05-22 07:00:00,ankahaber.net,Giresun Ziraat Odası Başkanı Karan: “2025 fındık rekoltesi 500 bin tonun altında kalabilir” - ankahaber.net,findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-21 07:00:00,Nefes Gazetesi,Fındıkta büyük kayıp: Tonlarca ürün yok oldu - Nefes Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2025-05-12 07:00:00,Ekonomi Gazetesi,'Uluslararası konseyin Türk fındığı tahmini gerçekçi değil' - Ekonomi Gazetesi,findik rekolte,0,0,0,0,0,0,0,,,,
2025-07-21 07:00:00,ekotürk,Fındıkta büyük kayıp: Ordu’da rekolte yüzde 70 azaldı - ekotürk,findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-21 07:00:00,Giresun İleri Gazetesi,Türkiye'nin fındık rekoltesinde ciddi düşüş! - Giresun İleri Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2025-07-29 07:00:00,Ünye Kent Gazetesi,Seyit Torun’dan fındık rekoltesi tahminine tepki! - Ünye Kent Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2025-08-16 07:00:00,Ege Alternatif,Giresun'da damla sulama sistemiyle fındık verimi iki katına çıktı - Ege Alternatif,findik rekolte,0,0,0,0,0,0,0,,,,
2025-07-30 07:00:00,Yeniçağ Gazetesi,TZOB Yönetim Kurulu Üyesi Arslan Soydan: Üretici bu oyuna gelmeyecek! - Yeniçağ Gazetesi,findik rekolte,0,0,0,0,0,0,0,,,,
2025-07-22 07:00:00,Halk 54,Sakarya'da fındık işçilerinin günlük yevmiyesi belli oldu - Halk 54,findik rekolte,0,0,0,0,0,0,0,,,,
2025-07-28 07:00:00,Giresun İleri Gazetesi,"Yağlıdere Belediye Başkanı İbaş'tan Fındık Fiyatı Açıklaması: 'TMO, Üretici Lehine Adım... - Giresun İleri Gazetesi",findik rekolte,0,0,1,0,0,0,0,,,,
2025-05-11 07:00:00,Dünya Gazetesi,INC rekolte açıkladı: Fındık fiyatları dibe vurdu! - Dünya Gazetesi,findik rekolte,0,1,1,0,0,0,0,,,,
2025-05-10 07:00:00,Ekonomim,Fındığı don vurdu: Tahmini rekoltede büyük düşüş - Ekonomim,findik rekolte,1,1,0,0,0,0,0,,,,
2024-07-18 07:00:00,Anadolu Ajansı,Fındık rekoltesinde bu yıl yüzde 14 artış bekleniyor - Anadolu Ajansı,findik rekolte,0,1,0,0,0,0,0,,,,
2025-05-12 07:00:00,ekotürk,Türkiye’nin fındık rekoltesi 609 bin tona geriledi - ekotürk,findik rekolte,0,1,0,0,0,0,0,,,,
2022-07-07 07:00:00,Milliyet,2022 yılı fındık rekolte tahmin çalışması yapıldı - Milliyet,findik rekolte,0,1,0,0,0,0,0,,,,
2025-05-11 07:00:00,Ekonomi Manşet,INC rekolte açıkladı: Fındık fiyatları dibe vurdu! - Ekonomi Manşet,findik rekolte,0,1,1,0,0,0,0,,,,
2025-05-13 07:00:00,ankahaber.net,"CHP Genel Başkan Yardımcısı Adem: ""Fındık fiyatı açıklanmadan yüksek rekolte ilan ediliyor, sonra TMO eliyle üretici pazarlık gücünden koparılıyor"" - ankahaber.net",findik rekolte,0,1,1,0,0,0,0,,,,
2025-05-06 07:00:00,Yeşilgiresun Gazetesi,Fındıkta 2025 Yılı Tahmini Rekoltesi Belli Oluyor: Üretici Açıklanacak Rakamı Bekliyor - Yeşilgiresun Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2023-07-04 07:00:00,Anadolu Ajansı,Trabzon'da fındık rekolte tespit çalışmaları başladı - Anadolu Ajansı,findik rekolte,0,1,0,0,0,0,0,,,,
2024-05-11 07:00:00,tarimdunyasi.net,Fındıkta ilk rekolte tahmini 785 bin ton - tarimdunyasi.net,findik rekolte,0,1,0,0,0,0,0,,,,
2024-07-18 07:00:00,Karadeniz'de Sonnokta Gazetesi,2024 yılı fındık rekoltesi açıklandı - Karadeniz'de Sonnokta Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2023-05-25 07:00:00,Ekonomi Gazetesi,Türkiye’nin tahmini fındık rekoltesi 810 bin ton - Ekonomi Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2022-07-21 07:00:00,Anadolu Ajansı,Tarım ve Orman Bakanlığı fındık rekoltesi tahminini açıkladı - Anadolu Ajansı,findik rekolte,0,1,0,0,0,0,0,,,,
2025-05-11 07:00:00,Giresun İleri Gazetesi,INC Türkiye Fındık Rekoltesini Açıkladı: Fındık Fiyatlarında Sert Düşüş Yaşandı - Giresun İleri Gazetesi,findik rekolte,0,1,1,0,0,0,0,,,,
2021-05-30 07:00:00,Anadolu Ajansı,Ulusal Fındık Konseyi Başkanı Arslantürk: Üreticinin yüzünün güldüğü bir sezon bizi bekliyor - Anadolu Ajansı,findik rekolte,0,0,0,0,0,0,0,,,,
2022-08-07 07:00:00,Anadolu Ajansı,Sakaryalı fındık üreticisi bu yıl yüksek rekolte bekliyor - Anadolu Ajansı,findik rekolte,0,1,0,0,0,0,0,,,,
2020-11-25 08:00:00,Independent Türkçe,Fındık rekoltesi ve fiyatlar manipüle mi ediliyor? - Independent Türkçe,findik rekolte,0,1,1,0,0,0,0,,,,
2024-07-17 07:00:00,Yeşilgiresun Gazetesi,Tahmini Rekolte Açıklandı! İşte İl İl Rakamlar - Yeşilgiresun Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2025-01-20 08:00:00,Karasu Haberleri,Umut Uysal: Fındıkta rekolte sayımı - Karasu Haberleri,findik rekolte,0,1,0,0,0,0,0,,,,
2023-07-18 07:00:00,Son Dakika,Türkiye'nin 2023 Fındık Rekoltesi Açıklandı - Son Dakika,findik rekolte,0,1,0,0,0,0,0,,,,
2024-07-18 07:00:00,Sabah,2024 yılı fındık rekoltesi açıklandı - Sabah,findik rekolte,0,1,0,0,0,0,0,,,,
2018-07-02 07:00:00,Ordu İl Tarım ve Orman Müdürlüğü,Fındık Rekolte Tespit Komisyonu Saha Çalışmalarına Başladı - Ordu İl Tarım ve Orman Müdürlüğü,findik rekolte,0,1,0,0,0,0,0,,,,
2023-07-13 07:00:00,Yeniçağ Gazetesi,Samsun'da fındık rekolte tespit çalışmaları tamamlandı - Yeniçağ Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2025-04-12 07:00:00,Evrensel.net,Zirai donun fındık bahçelerine vurması rekolte endişesine neden oldu - Evrensel.net,findik rekolte,0,1,0,0,0,0,0,,,,
2022-01-14 08:00:00,Anadolu Ajansı,Kocaeli'de fındık rekoltesi ıslah çalışmalarıyla artırılacak - Anadolu Ajansı,findik rekolte,0,1,0,0,0,0,0,,,,
2024-07-18 07:00:00,Giresun İleri Gazetesi,Fındık üreticilerinin merakla beklediği o rakam açıklandı - Giresun İleri Gazetesi,findik rekolte,0,0,0,0,0,0,0,,,,
2020-07-11 07:00:00,Milliyet,Samsun'da 80 bin ton fındık rekoltesi bekleniyor - Milliyet,findik rekolte,0,1,0,0,0,0,0,,,,
2023-07-14 07:00:00,Kastamonu Gündem Gazetesi,Fındık rekoltesi düştü - Kastamonu Gündem Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2024-07-28 07:00:00,Giresun İleri Gazetesi,Giresun'da Yeni Bir Fındık Rekoltesi Açıklandı: 649 Bin 90 Ton! - Giresun İleri Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2024-07-19 07:00:00,Gıda Hattı,"Fındık rekoltesi belli oldu, gözler fiyatta! - Gıda Hattı",findik rekolte,0,1,1,0,0,0,0,,,,
2024-07-17 07:00:00,Giresun Öncü Gazetesi,Türkiye’nin fındık rekoltesi belli oldu - Giresun Öncü Gazetesi,findik rekolte,0,1,0,0,0,0,0,,,,
2024-07-09 07:00:00,Niksar Danişmend,Fındıkta rekolte belirleme çalışması: Bahçelerde çotanak sayımı - Niksar Danişmend,findik rekolte,0,1,0,0,0,0,0,,,,
2024-09-20 07:00:00,manisadenge.com,Fındık hem randıman hem de rekolte olarak üreticiyi yanılttı - manisadenge.com,findik rekolte,0,1,0,0,0,0,0,,,,
2022-07-07 07:00:00,Haberler,2022 yılı fındık rekolte tahmin çalışması yapıldı - Haberler,findik rekolte,0,1,0,0,0,0,0,,,,
2023-09-30 07:00:00,Cumhuriyet,Karadeniz'de kriz... Fındık üretimindeki azalmanın sebebi belli oldu! - Cumhuriyet,findik rekolte,0,0,0,0,0,0,0,,,,
2026-04-11 03:31:28,Ünye Gündem Haber,Ordu’da Zirai Don Alarmı: Fındık Üreticilerine Kritik Uyarı - Ünye Gündem Haber,fındık don,1,0,0,0,0,0,0,,,,
2026-04-12 07:00:00,oncurtv.com,O BÖLGELERDE ZİRAİ DON RİSKİ DEVAM EDİYOR… - oncurtv.com,fındık don,1,0,0,0,0,0,0,,,,
2026-04-30 22:30:00+00:00,habervitrini.com,Habervitrini . com | Yaz geliyor derken kar kapıda ... Sıcaklık 10 derece birden düşecek,hazelnut frost Turkey,0,0,0,0,0,0,0,,,,
2026-04-28 14:45:00+00:00,malatyaguncel.com,"Ağbaba Mecliste Uyardı :  Kayısı Yerle Bir Oldu , Don Dolu Bir De Faiz Afeti Var",hazelnut frost Turkey,1,0,0,0,0,0,0,,,,
2026-04-10 05:30:00+00:00,bigpara.hurriyet.com.tr,Tarımda kritik gece,hazelnut frost Turkey,0,0,0,0,0,0,0,,,,
2026-04-09 12:30:00+00:00,haberturk.com,SON DAKİKA : Termometre düşüyor ... Birçok kente kar geliyor | Hava durumu İstanbul,hazelnut frost Turkey,0,0,0,0,0,0,0,,,,
2026-04-07 11:45:00+00:00,yenimesaj.com.tr,CHPli Murat Çandan özelleþtirme tepkisi,hazelnut frost Turkey,0,0,0,0,0,0,0,,,,
2026-04-07 10:30:00+00:00,haberler.com,"CHPli Murat Çandan Özelleştirme Tepkisi :  İktidarı , Milletin Malını Satıp Savarak Birilerini Zengin Etme Operasyonundan Vazgeçmeye Çağırıyorum",hazelnut frost Turkey,0,0,0,0,0,0,0,,,,
2026-04-05 17:30:00+00:00,61saat.com,Trabzonda kritik uyarı ! Fındıkta hem kayıp hem fiyat düşüşü,hazelnut frost Turkey,0,0,1,0,0,0,0,,,,
2026-04-05 16:00:00+00:00,yenimesaj.com.tr,TZOB :  Don felaketi 65 vilayette etkili oldu,hazelnut frost Turkey,1,0,0,0,0,0,0,,,,
2026-04-05 13:30:00+00:00,haberler.com,Türkiye Ziraat Odaları Birliği Genel Başkanı Şemsi Bayraktar Açıklaması,hazelnut frost Turkey,0,0,0,0,0,0,0,,,,
2026-04-05 13:30:00+00:00,haberturk.com,Türkiye Ziraat Odaları Birliği Genel Başkanı Şemsi Bayraktar :  2025 yılı Cumhuriyet tarihinin en büyük afetlerinin yaşandığı yıl oldu   Hürmüz Boğazı  nın kapanması girdi maliyetlerini artırdı,hazelnut frost Turkey,0,0,0,0,0,0,0,,,,
2026-05-04 13:49:00,Haber 7,Fındık ihracatından dev gelir! - Haber 7,fındık,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2026-04-28 16:30:00,Düzce Damla Gazetesi,Fiskobirlik Kavşağı'nda ortalık karıştı! - Düzce Damla Gazetesi,fiskobirlik,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023-12-21 08:00:00,Giresun Öncü Gazetesi,Türkiye o üründe dünya liderliğini 60 yıldır bırakmadı - Giresun Öncü Gazetesi,turkey hazelnut,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-07 21:15:00+00:00,haberler.com,Hantavirüs Türkiyede var mı ?,hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-07 16:30:00+00:00,61saat.com,"Özgür Özelden SAHA 2026  ya ziyaret : Etkilenmediğim yok , hepsi harika",hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-07 08:00:00+00:00,haber7.com,"BİM Aktüel ürünleri kataloğu 12 Mayıs : Scooter , Çift Kişilik Yatak , Dana Baton Kavurma ...",hazelnut Turkey,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-06 19:00:00+00:00,haberler.com,Sahra Arslan - Oldu mu şimdi ? - Haberler . com,hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-06 16:00:00+00:00,haberts.com,Trabzonsporda Beşiktaş Mesaisi Sürüyor - Trabzon Haber | Son Dakika Trabzonspor Gelişmeleri ve Yerel Haberler,hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-06 08:45:00+00:00,bianet.org,"Deniz Gezmiş , Yusuf Aslan ve Hüseyin İnan  ın idamının 54 . yılı :   Fidan  anılıyor",hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-06 04:00:00+00:00,t24.com.tr,Matchadan sonra yükselen yeni lezzet trendi : Hojicha latte nedir ?,hazelnut Turkey,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2026-05-05 09:15:00+00:00,kibrisgazetesi.com,"Kıbrıs Türk Tarih Kurumu Başkanlığına İsmail Bozkurt getirildi - Kıbrıs Gazetesi - Kıbrıs Haber , KKTC Son Dakika ve Gündem Haberleri",hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-05 08:15:00+00:00,kibrispostasi.com,Kıbrıs Türk Tarih Kurumu Başkanlığına İsmail Bozkurt getirildi,hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-05-05 07:45:00+00:00,havadiskibris.com,Kıbrıs Türk Tarih Kurumu Başkanlığına İsmail Bozkurt getirildi - Havadis Gazetesi,hazelnut Turkey,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
