source,date,exchange,product,variety,grade,min_price_tlkg,max_price_tlkg,avg_price_tlkg,last_price_tlkg,volume_kg,transaction_count,transaction_value_tl,url
tb_org,2020-10-19 16:40:34,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.25,24.5,24.375,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-10-21 12:48:24,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.0,24.5,24.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-10-21 13:30:37,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.75,24.25,24.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-10-23 11:42:49,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.75,24.0,23.875,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-10-26 15:20:35,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.0,24.25,24.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-11-09 12:03:27,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.75,24.0,23.875,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-11-09 13:41:33,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.5,23.75,23.625,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-11-11 14:45:07,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.75,24.0,23.875,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-11-12 15:19:05,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.0,24.25,24.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-11-18 12:21:59,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.25,23.5,23.375,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-12-04 15:02:32,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.0,23.25,23.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-12-07 12:06:11,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.5,22.75,22.625,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2020-12-14 12:00:23,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.75,23.0,22.875,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-01-22 13:41:50,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.5,23.5,23.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-01-25 13:41:18,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.25,23.25,22.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-01-29 16:13:06,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,21.75,22.0,21.875,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-02-10 14:28:53,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.0,22.25,22.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-02-22 17:06:30,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.25,22.75,22.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-03-10 14:53:08,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.5,23.0,22.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-04-14 16:09:41,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.0,22.25,22.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-04-27 15:01:10,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,21.5,21.75,21.625,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-04-30 13:31:22,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,21.0,21.25,21.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-05-20 15:15:32,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,21.5,21.75,21.625,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-05-24 15:18:36,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.0,23.25,23.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-05-28 10:04:31,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.25,23.5,23.375,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-06-01 15:24:24,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,22.25,22.5,22.375,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-06-10 10:15:33,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.0,23.25,23.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-06-17 11:37:47,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.25,23.5,23.375,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-06-30 11:47:58,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.0,23.25,23.125,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-08-17 10:33:57,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,25.0,24.5,24.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-08-17 10:34:48,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.5,25.0,24.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-09-08 14:07:27,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.25,24.75,24.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-09-13 10:37:09,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.0,24.5,24.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-09-13 13:12:02,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.75,24.25,24.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-09-29 11:29:58,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,23.25,23.75,23.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-10-04 11:06:25,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.0,23.5,23.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-10-25 16:37:12,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.25,24.75,24.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-11-10 09:47:57,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.25,24.75,24.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-11-15 10:35:44,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.5,25.0,24.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-11-16 13:18:00,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,24.75,25.25,25.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-11-22 13:34:00,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,25.25,25.75,25.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-11-23 09:36:23,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,26.0,26.5,26.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-11-23 13:42:19,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,26.5,27.0,26.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-11-25 17:31:24,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,26.0,26.5,26.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-02 08:54:41,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,27.5,28.0,27.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-03 15:27:41,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,29.25,29.75,29.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-09 10:48:15,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,30.0,30.5,30.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-09 13:01:10,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,30.5,31.0,30.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-09 14:16:50,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,30.5,31.0,30.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-10 09:11:00,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,31.5,32.0,31.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-10 10:06:25,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,29.5,30.0,29.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-13 13:16:55,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,30.0,30.5,30.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-14 10:27:32,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,30.5,31.0,30.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-15 10:45:41,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,32.0,32.5,32.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-15 13:32:53,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,33.5,34.0,33.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-20 11:39:24,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,35.0,35.5,35.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-20 15:23:48,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,37.0,37.5,37.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-21 09:34:10,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,31.0,31.5,31.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-23 13:14:45,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,29.5,30.0,29.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-23 14:23:14,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,28.5,29.0,28.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2021-12-30 14:13:26,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,30.0,30.5,30.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-01-03 10:22:27,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,31.0,31.5,31.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-01-04 09:30:28,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,32.0,32.5,32.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-01-06 14:39:51,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,33.5,34.0,33.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-02-01 13:49:46,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,33.5,34.0,33.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-02-15 11:59:07,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,34.0,34.5,34.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-02-17 11:07:08,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,35.0,35.5,35.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-02-21 16:54:03,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,34.75,35.25,35.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-03-11 10:15:06,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,36.5,39.0,37.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-08-24 13:10:39,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,45.5,46.5,46.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-09-05 17:40:35,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,44.5,48.0,46.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-09-06 14:05:29,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,44.0,48.0,46.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-09-21 11:11:28,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,44.0,48.0,46.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-11-23 12:01:05,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,48.0,49.0,48.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-05 09:15:18,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,49.5,50.0,49.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-06 12:05:55,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,51.0,51.5,51.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-09 10:33:05,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,51.5,52.0,51.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-14 11:56:58,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,52.0,52.5,52.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-15 11:32:43,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,52.5,53.0,52.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-19 15:04:47,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,54.5,55.0,54.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-26 11:06:47,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.0,56.5,56.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-28 13:13:59,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.5,57.0,56.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2022-12-30 14:08:31,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,57.0,57.5,57.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-01-20 16:19:37,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,58.5,59.0,58.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-01-26 15:46:35,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,60.5,61.0,60.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-01-31 14:27:39,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,59.5,61.0,60.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-02-01 11:06:56,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.0,56.0,56.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-02-03 11:48:49,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.5,57.5,57.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-02-06 11:08:54,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,57.0,58.0,57.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-02-08 11:45:24,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,58.0,58.5,58.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-02-13 13:50:48,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.0,57.5,56.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-02-14 10:33:50,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.0,57.5,56.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-03-03 16:43:11,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.0,57.0,56.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-03-13 14:59:03,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,55.0,56.5,55.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-03-28 14:00:58,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,57.0,58.0,57.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-03-30 10:11:57,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,57.0,58.0,57.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-04-18 11:33:39,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.5,57.0,56.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-05-23 13:28:40,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,56.0,56.0,56.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-05-24 16:38:02,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,55.5,56.0,55.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-06-09 10:56:28,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,57.0,57.0,57.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-06-15 13:53:51,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,59.0,59.0,59.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-06-20 10:26:47,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,59.0,60.0,59.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-08-23 09:00:53,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,0.0,0.0,0.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-08-23 11:45:34,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,0.0,0.0,0.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-09-06 16:51:12,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,80.0,81.0,80.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-09-08 13:56:57,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,81.0,83.0,82.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-09-11 11:34:16,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,83.0,86.0,84.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-09-14 13:11:00,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,88.5,95.5,92.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-09-15 11:19:33,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,95.0,98.5,96.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-09-21 11:10:38,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,100.0,104.5,102.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-10-03 11:24:41,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,100.0,103.5,101.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-10-05 14:52:05,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,97.5,98.0,97.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-10-11 10:54:14,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,89.0,94.5,91.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-10-18 10:13:16,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,91.0,95.5,93.25,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2023-10-24 11:05:26,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,91.0,96.0,93.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-01-03 11:54:57,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,98.5,98.5,98.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-01-05 11:41:00,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,104.0,104.0,104.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-01-08 16:09:53,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,107.5,107.5,107.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-01-09 14:38:11,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,108.0,108.0,108.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-01-19 14:24:56,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,113.5,113.5,113.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-01-30 09:35:27,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,113.5,113.5,113.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-02-14 09:55:49,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,115.0,115.0,115.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-02-20 14:54:38,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,117.0,117.0,117.0,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-02-22 10:11:02,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,118.0,121.5,119.75,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-03-18 13:01:32,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,128.5,128.5,128.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-03-21 13:07:47,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,125.5,125.5,125.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
tb_org,2024-03-22 15:44:00,Serbest Piyasa,FINDIK SERBEST PIYASA,Yağlı,,124.5,124.5,124.5,,,,,https://www.tb.org.tr/tr/findik-fiyatlari
